source_id,latest_block,agent_risk_state,agent_execution_mode,baseline_notional,agent_notional,baseline_paper_gas_paid_proxy,agent_paper_gas_paid_proxy,avoided_paper_gas_paid_proxy,paper_gas_paid_proxy_reduction,baseline_paper_slippage_proxy,agent_paper_slippage_proxy,avoided_paper_slippage_proxy,paper_slippage_proxy_reduction,baseline_paper_failed_tx_cost_proxy,agent_paper_failed_tx_cost_proxy,avoided_paper_failed_tx_cost_proxy,paper_failed_tx_cost_proxy_reduction,baseline_paper_confirmation_delay_blocks_proxy,agent_paper_confirmation_delay_blocks_proxy,avoided_paper_confirmation_delay_blocks_proxy,paper_confirmation_delay_blocks_proxy_reduction,baseline_paper_execution_cost_proxy,agent_paper_execution_cost_proxy,avoided_paper_execution_cost_proxy,paper_execution_cost_proxy_reduction,baseline_opportunity_capture_proxy,agent_opportunity_capture_proxy,avoided_opportunity_capture_proxy,opportunity_capture_proxy_reduction
19000214_2026-05-01T07:16:24.598991+00:00,19000214,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.0928109999999999,0.0928109999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.9270921,1.9270921,0.0,0.0,0.2855202099999999,0.2855202099999999,0.0,0.0,1.0,1.0,0.0,0.0
19000215_2026-05-01T07:17:25.214911+00:00,19000215,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.092763,0.092763,0.0,0.0,0.0,0.0,0.0,0.0,1.9270393,1.9270393,0.0,0.0,0.28546693,0.28546693,0.0,0.0,1.0,1.0,0.0,0.0
19000216_2026-05-01T07:18:25.875788+00:00,19000216,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.0924469999999999,0.0924469999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.9266917,1.9266917,0.0,0.0,0.28511617,0.28511617,0.0,0.0,1.0,1.0,0.0,0.0
19000217_2026-05-01T07:19:26.502922+00:00,19000217,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.093558,0.093558,0.0,0.0,0.0,0.0,0.0,0.0,1.9279138,1.9279138,0.0,0.0,0.28634938,0.28634938,0.0,0.0,1.0,1.0,0.0,0.0
19000218_2026-05-01T07:20:27.112963+00:00,19000218,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.098002,0.098002,0.0,0.0,0.0,0.0,0.0,0.0,1.9328022,1.9328022,0.0,0.0,0.29128222,0.29128222,0.0,0.0,1.0,1.0,0.0,0.0
19000219_2026-05-01T07:21:27.852258+00:00,19000219,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.100064,0.050032,0.050032,0.5,1.92000000000192e-05,9.6000000000096e-06,9.6000000000096e-06,0.5,1.9350704,1.9350704,0.0,0.0,0.29359024,0.14679512,0.14679512,0.5,1.0,0.5,0.5,0.5
19000220_2026-05-01T07:22:28.521799+00:00,19000220,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.107901,0.0539505,0.0539505,0.5,0.0023703,0.00118515,0.00118515,0.5,1.9436911,1.9436911,0.0,0.0,0.30464041,0.152320205,0.152320205,0.5,1.0,0.5,0.5,0.5
19000221_2026-05-01T07:23:29.192449+00:00,19000221,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.1104079999999999,0.0552039999999999,0.055203999999999996,0.5000000000000004,0.0031223999999999,0.0015611999999999,0.0015611999999999998,0.500000000000016,1.9464488,1.9464488,0.0,0.0,0.3081752799999999,0.1540876399999999,0.15408764,0.5000000000000002,1.0,0.5,0.5,0.5
19000222_2026-05-01T07:24:29.999822+00:00,19000222,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.120093,0.0600465,0.0600465,0.5,0.0060279,0.00301395,0.00301395,0.5,1.9571023,1.9571023,0.0,0.0,0.3218311299999999,0.1609155649999999,0.160915565,0.5000000000000002,1.0,0.5,0.5,0.5
19000223_2026-05-01T07:25:30.692830+00:00,19000223,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.1234359999999999,0.0617179999999999,0.06171800000000001,0.5000000000000004,0.0070308,0.0035154,0.0035154,0.5,1.9607796,1.9607796,0.0,0.0,0.32654476,0.16327238,0.16327238,0.5,1.0,0.5,0.5,0.5
19000224_2026-05-01T07:26:31.418886+00:00,19000224,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.1181029999999999,0.0590514999999999,0.0590515,0.5000000000000004,0.0054308999999999,0.0027154499999999,0.00271545,0.5000000000000092,1.9549133,1.9549133,0.0,0.0,0.3190252299999998,0.1595126149999999,0.1595126149999999,0.5,1.0,0.5,0.5,0.5
19000225_2026-05-01T07:27:32.030550+00:00,19000225,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.114812,0.057406,0.057406,0.5,0.0044436,0.0022218,0.0022218,0.5,1.9512932,1.9512932,0.0,0.0,0.31438492,0.15719246,0.15719246,0.5,1.0,0.5,0.5,0.5
19000226_2026-05-01T07:28:32.787764+00:00,19000226,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.1157249999999999,0.0578624999999999,0.0578625,0.5000000000000004,0.0047174999999999,0.0023587499999999,0.0023587499999999997,0.5000000000000105,1.9522975,1.9522975,0.0,0.0,0.3156722499999999,0.1578361249999999,0.15783612499999997,0.5000000000000001,1.0,0.5,0.5,0.5
19000227_2026-05-01T07:29:33.492925+00:00,19000227,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.118769,0.0593845,0.0593845,0.5,0.0056307,0.00281535,0.00281535,0.5,1.9556459,1.9556459,0.0,0.0,0.31996429,0.159982145,0.159982145,0.5,1.0,0.5,0.5,0.5
19000228_2026-05-01T07:30:34.269632+00:00,19000228,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.126468,0.063234,0.063234,0.5,0.0079404,0.0039702,0.0039702,0.5,1.9641148,1.9641148,0.0,0.0,0.33081988,0.16540994,0.16540994,0.5,1.0,0.5,0.5,0.5
19000229_2026-05-01T07:31:35.031553+00:00,19000229,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.130565,0.0652825,0.0652825,0.5,0.0091695,0.00458475,0.00458475,0.5,1.9686215,1.9686215,0.0,0.0,0.33659665,0.168298325,0.168298325,0.5,1.0,0.5,0.5,0.5
19000230_2026-05-01T07:32:35.689696+00:00,19000230,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.1314429999999999,0.0657214999999999,0.06572149999999999,0.5000000000000003,0.0094329,0.00471645,0.00471645,0.5,1.9695873,1.9695873,0.0,0.0,0.33783463,0.168917315,0.168917315,0.5,1.0,0.5,0.5,0.5
19000231_2026-05-01T07:33:24.358945+00:00,19000231,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.1295579999999999,0.0647789999999999,0.06477899999999999,0.5000000000000003,0.0088673999999999,0.0044336999999999,0.0044337000000000005,0.5000000000000057,1.9675138,1.9675138,0.0,0.0,0.3351767799999998,0.1675883899999999,0.1675883899999999,0.5,1.0,0.5,0.5,0.5
19000232_2026-05-01T07:34:25.037917+00:00,19000232,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.1217249999999999,0.0608624999999999,0.0608625,0.5000000000000004,0.0065174999999999,0.0032587499999999,0.00325875,0.5000000000000077,1.9588975,1.9588975,0.0,0.0,0.3241322499999999,0.1620661249999999,0.162066125,0.5000000000000002,1.0,0.5,0.5,0.5
19000233_2026-05-01T07:35:25.761109+00:00,19000233,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.1112819999999999,0.0556409999999999,0.055640999999999996,0.5000000000000004,0.0033846,0.0016923,0.0016923,0.5,1.9474102,1.9474102,0.0,0.0,0.30940762,0.15470381,0.15470381,0.5,1.0,0.5,0.5,0.5
19000234_2026-05-01T07:36:26.354605+00:00,19000234,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.112071,0.0560355,0.0560355,0.5,0.0036213,0.00181065,0.00181065,0.5,1.9482781,1.9482781,0.0,0.0,0.31052011,0.155260055,0.155260055,0.5,1.0,0.5,0.5,0.5
19000235_2026-05-01T07:37:27.011384+00:00,19000235,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.114291,0.0571455,0.0571455,0.5,0.0042873,0.00214365,0.00214365,0.5,1.9507201,1.9507201,0.0,0.0,0.31365031,0.156825155,0.156825155,0.5,1.0,0.5,0.5,0.5
19000236_2026-05-01T07:38:27.783940+00:00,19000236,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.1138569999999999,0.0569284999999999,0.0569285,0.5000000000000004,0.0041571,0.00207855,0.00207855,0.5,1.9502427,1.9502427,0.0,0.0,0.31303837,0.156519185,0.156519185,0.5,1.0,0.5,0.5,0.5
19000237_2026-05-01T07:39:28.475352+00:00,19000237,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.112155,0.0560775,0.0560775,0.5,0.0036465,0.00182325,0.00182325,0.5,1.9483705,1.9483705,0.0,0.0,0.31063855,0.155319275,0.155319275,0.5,1.0,0.5,0.5,0.5
19000238_2026-05-01T07:40:29.167662+00:00,19000238,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.1140649999999999,0.0570324999999999,0.0570325,0.5000000000000004,0.0042194999999999,0.0021097499999999,0.0021097500000000005,0.5000000000000119,1.9504715,1.9504715,0.0,0.0,0.3133316499999998,0.1566658249999999,0.1566658249999999,0.5,1.0,0.5,0.5,0.5
19000239_2026-05-01T07:41:29.885024+00:00,19000239,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.1137409999999999,0.0568704999999999,0.0568705,0.5000000000000004,0.0041223,0.00206115,0.00206115,0.5,1.9501151,1.9501151,0.0,0.0,0.31287481,0.156437405,0.156437405,0.5,1.0,0.5,0.5,0.5
19000240_2026-05-01T07:42:30.698435+00:00,19000240,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.078671,0.0393355,0.0393355,0.5,0.0,0.0,0.0,0.0,1.9115381,1.9115381,0.0,0.0,0.26982481,0.134912405,0.134912405,0.5,1.0,0.5,0.5,0.5
19000241_2026-05-01T07:43:31.439188+00:00,19000241,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.0745649999999999,0.0745649999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.9070215,1.9070215,0.0,0.0,0.26526715,0.26526715,0.0,0.0,1.0,1.0,0.0,0.0
19000242_2026-05-01T07:44:32.285999+00:00,19000242,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.082551,0.082551,0.0,0.0,0.0,0.0,0.0,0.0,1.9158061,1.9158061,0.0,0.0,0.2741316100000001,0.2741316100000001,0.0,0.0,1.0,1.0,0.0,0.0
19000243_2026-05-01T07:45:32.916727+00:00,19000243,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.082994,0.082994,0.0,0.0,0.0,0.0,0.0,0.0,1.9162934,1.9162934,0.0,0.0,0.27462334,0.27462334,0.0,0.0,1.0,1.0,0.0,0.0
19000244_2026-05-01T07:46:33.637933+00:00,19000244,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.0845399999999999,0.0845399999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.917994,1.917994,0.0,0.0,0.2763393999999999,0.2763393999999999,0.0,0.0,1.0,1.0,0.0,0.0
19000245_2026-05-01T07:47:34.201189+00:00,19000245,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.0845479999999999,0.0845479999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.9180028,1.9180028,0.0,0.0,0.27634828,0.27634828,0.0,0.0,1.0,1.0,0.0,0.0
19000246_2026-05-01T07:48:34.713284+00:00,19000246,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.088793,0.088793,0.0,0.0,0.0,0.0,0.0,0.0,1.9226723,1.9226723,0.0,0.0,0.28106023,0.28106023,0.0,0.0,1.0,1.0,0.0,0.0
19000247_2026-05-01T07:49:35.427267+00:00,19000247,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.0900689999999999,0.0900689999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.9240759,1.9240759,0.0,0.0,0.2824765899999999,0.2824765899999999,0.0,0.0,1.0,1.0,0.0,0.0
19000248_2026-05-01T07:50:36.201895+00:00,19000248,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.089028,0.089028,0.0,0.0,0.0,0.0,0.0,0.0,1.9229308,1.9229308,0.0,0.0,0.28132108,0.28132108,0.0,0.0,1.0,1.0,0.0,0.0
19000249_2026-05-01T07:51:24.798056+00:00,19000249,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.093616,0.093616,0.0,0.0,0.0,0.0,0.0,0.0,1.9279776,1.9279776,0.0,0.0,0.2864137600000001,0.2864137600000001,0.0,0.0,1.0,1.0,0.0,0.0
19000250_2026-05-01T07:52:25.433148+00:00,19000250,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.08625,0.08625,0.0,0.0,0.0,0.0,0.0,0.0,1.919875,1.919875,0.0,0.0,0.2782375,0.2782375,0.0,0.0,1.0,1.0,0.0,0.0
19000251_2026-05-01T07:53:26.128546+00:00,19000251,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.0933049999999999,0.0933049999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.9276355,1.9276355,0.0,0.0,0.28606855,0.28606855,0.0,0.0,1.0,1.0,0.0,0.0
19000252_2026-05-01T07:54:26.859845+00:00,19000252,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.0934469999999999,0.0934469999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.9277917,1.9277917,0.0,0.0,0.2862261699999999,0.2862261699999999,0.0,0.0,1.0,1.0,0.0,0.0
19000253_2026-05-01T07:55:27.443296+00:00,19000253,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.1011609999999999,0.0505804999999999,0.0505805,0.5000000000000004,0.0003482999999999,0.0001741499999999,0.00017415,0.5000000000001436,1.9362771,1.9362771,0.0,0.0,0.2951370099999998,0.1475685049999999,0.1475685049999999,0.5,1.0,0.5,0.5,0.5
19000254_2026-05-01T07:56:28.200072+00:00,19000254,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.040016,0.020008,0.020008,0.5,0.0,0.0,0.0,0.0,1.8690176,1.8690176,0.0,0.0,0.22691776,0.11345888,0.11345888,0.5,1.0,0.5,0.5,0.5
19000255_2026-05-01T07:57:28.932316+00:00,19000255,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.0422949999999999,0.0422949999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.8715245,1.8715245,0.0,0.0,0.22944745,0.22944745,0.0,0.0,1.0,1.0,0.0,0.0
19000256_2026-05-01T07:58:29.651862+00:00,19000256,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.038532,0.038532,0.0,0.0,0.0,0.0,0.0,0.0,1.8673852,1.8673852,0.0,0.0,0.22527052,0.22527052,0.0,0.0,1.0,1.0,0.0,0.0
19000257_2026-05-01T07:59:30.351954+00:00,19000257,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.032891,0.032891,0.0,0.0,0.0,0.0,0.0,0.0,1.8611801,1.8611801,0.0,0.0,0.21900901,0.21900901,0.0,0.0,1.0,1.0,0.0,0.0
19000258_2026-05-01T08:00:31.155565+00:00,19000258,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.030397,0.030397,0.0,0.0,0.0,0.0,0.0,0.0,1.8584367,1.8584367,0.0,0.0,0.21624067,0.21624067,0.0,0.0,1.0,1.0,0.0,0.0
19000259_2026-05-01T08:01:31.939974+00:00,19000259,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.0311,0.0311,0.0,0.0,0.0,0.0,0.0,0.0,1.85921,1.85921,0.0,0.0,0.217021,0.217021,0.0,0.0,1.0,1.0,0.0,0.0
19000260_2026-05-01T08:02:32.515722+00:00,19000260,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.0312599999999999,0.0312599999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.859386,1.859386,0.0,0.0,0.2171985999999999,0.2171985999999999,0.0,0.0,1.0,1.0,0.0,0.0
19000261_2026-05-01T08:03:33.253034+00:00,19000261,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.0332909999999999,0.0332909999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.8616201,1.8616201,0.0,0.0,0.2194530099999999,0.2194530099999999,0.0,0.0,1.0,1.0,0.0,0.0
19000262_2026-05-01T08:04:34.081978+00:00,19000262,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.0397079999999999,0.0397079999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.8686788,1.8686788,0.0,0.0,0.2265758799999999,0.2265758799999999,0.0,0.0,1.0,1.0,0.0,0.0
19000263_2026-05-01T08:05:34.716906+00:00,19000263,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.037532,0.037532,0.0,0.0,0.0,0.0,0.0,0.0,1.8662852,1.8662852,0.0,0.0,0.22416052,0.22416052,0.0,0.0,1.0,1.0,0.0,0.0
19000264_2026-05-01T08:06:35.523796+00:00,19000264,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.037579,0.037579,0.0,0.0,0.0,0.0,0.0,0.0,1.8663369,1.8663369,0.0,0.0,0.22421269,0.22421269,0.0,0.0,1.0,1.0,0.0,0.0
19000265_2026-05-01T08:07:36.367783+00:00,19000265,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.034061,0.034061,0.0,0.0,0.0,0.0,0.0,0.0,1.8624671,1.8624671,0.0,0.0,0.22030771,0.22030771,0.0,0.0,1.0,1.0,0.0,0.0
19000266_2026-05-01T08:08:24.926476+00:00,19000266,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.041294,0.041294,0.0,0.0,0.0,0.0,0.0,0.0,1.8704234,1.8704234,0.0,0.0,0.22833634,0.22833634,0.0,0.0,1.0,1.0,0.0,0.0
19000267_2026-05-01T08:09:25.598969+00:00,19000267,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.0350829999999999,0.0350829999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.8635913,1.8635913,0.0,0.0,0.22144213,0.22144213,0.0,0.0,1.0,1.0,0.0,0.0
19000268_2026-05-01T08:10:26.356889+00:00,19000268,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.031298,0.031298,0.0,0.0,0.0,0.0,0.0,0.0,1.8594278,1.8594278,0.0,0.0,0.21724078,0.21724078,0.0,0.0,1.0,1.0,0.0,0.0
19000269_2026-05-01T08:11:27.090264+00:00,19000269,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.0282219999999999,0.0282219999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.8560442,1.8560442,0.0,0.0,0.2138264199999999,0.2138264199999999,0.0,0.0,1.0,1.0,0.0,0.0
19000270_2026-05-01T08:12:27.856621+00:00,19000270,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.029212,0.029212,0.0,0.0,0.0,0.0,0.0,0.0,1.8571332,1.8571332,0.0,0.0,0.21492532,0.21492532,0.0,0.0,1.0,1.0,0.0,0.0
19000271_2026-05-01T08:13:28.631669+00:00,19000271,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.0287439999999999,0.0287439999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.8566184,1.8566184,0.0,0.0,0.21440584,0.21440584,0.0,0.0,1.0,1.0,0.0,0.0
19000272_2026-05-01T08:14:29.409156+00:00,19000272,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.038513,0.038513,0.0,0.0,0.0,0.0,0.0,0.0,1.8673643,1.8673643,0.0,0.0,0.22524943,0.22524943,0.0,0.0,1.0,1.0,0.0,0.0
19000273_2026-05-01T08:15:30.169900+00:00,19000273,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.036174,0.036174,0.0,0.0,0.0,0.0,0.0,0.0,1.8647914,1.8647914,0.0,0.0,0.22265314,0.22265314,0.0,0.0,1.0,1.0,0.0,0.0
19000274_2026-05-01T08:16:31.055376+00:00,19000274,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.036717,0.036717,0.0,0.0,0.0,0.0,0.0,0.0,1.8653887,1.8653887,0.0,0.0,0.22325587,0.22325587,0.0,0.0,1.0,1.0,0.0,0.0
19000275_2026-05-01T08:17:31.849209+00:00,19000275,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.0429389999999999,0.0429389999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.8722329,1.8722329,0.0,0.0,0.2301622899999999,0.2301622899999999,0.0,0.0,1.0,1.0,0.0,0.0
19000276_2026-05-01T08:18:32.523196+00:00,19000276,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.04559,0.04559,0.0,0.0,0.0,0.0,0.0,0.0,1.875149,1.875149,0.0,0.0,0.2331049,0.2331049,0.0,0.0,1.0,1.0,0.0,0.0
19000277_2026-05-01T08:19:33.256271+00:00,19000277,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.046015,0.046015,0.0,0.0,0.0,0.0,0.0,0.0,1.8756165,1.8756165,0.0,0.0,0.23357665,0.23357665,0.0,0.0,1.0,1.0,0.0,0.0
19000278_2026-05-01T08:20:34.004687+00:00,19000278,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.0503,0.0503,0.0,0.0,0.0,0.0,0.0,0.0,1.88033,1.88033,0.0,0.0,0.238333,0.238333,0.0,0.0,1.0,1.0,0.0,0.0
19000279_2026-05-01T08:21:34.736397+00:00,19000279,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.0483249999999999,0.0483249999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.8781575,1.8781575,0.0,0.0,0.2361407499999999,0.2361407499999999,0.0,0.0,1.0,1.0,0.0,0.0
19000280_2026-05-01T08:22:35.422196+00:00,19000280,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.0472989999999999,0.0472989999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.8770289,1.8770289,0.0,0.0,0.23500189,0.23500189,0.0,0.0,1.0,1.0,0.0,0.0
19000281_2026-05-01T08:23:36.187482+00:00,19000281,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.0513609999999999,0.0513609999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.8814971,1.8814971,0.0,0.0,0.23951071,0.23951071,0.0,0.0,1.0,1.0,0.0,0.0
19000282_2026-05-01T08:24:24.804564+00:00,19000282,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.057702,0.057702,0.0,0.0,0.0,0.0,0.0,0.0,1.8884722,1.8884722,0.0,0.0,0.24654922,0.24654922,0.0,0.0,1.0,1.0,0.0,0.0
19000283_2026-05-01T08:25:25.470735+00:00,19000283,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.055123,0.055123,0.0,0.0,0.0,0.0,0.0,0.0,1.8856353,1.8856353,0.0,0.0,0.24368653,0.24368653,0.0,0.0,1.0,1.0,0.0,0.0
19000284_2026-05-01T08:26:26.242162+00:00,19000284,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.0632369999999999,0.0632369999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.8945607,1.8945607,0.0,0.0,0.2526930699999999,0.2526930699999999,0.0,0.0,1.0,1.0,0.0,0.0
19000285_2026-05-01T08:27:26.935506+00:00,19000285,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.062691,0.062691,0.0,0.0,0.0,0.0,0.0,0.0,1.8939601,1.8939601,0.0,0.0,0.2520870100000001,0.2520870100000001,0.0,0.0,1.0,1.0,0.0,0.0
19000286_2026-05-01T08:28:27.750657+00:00,19000286,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.0664609999999999,0.0664609999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.8981071,1.8981071,0.0,0.0,0.25627171,0.25627171,0.0,0.0,1.0,1.0,0.0,0.0
19000287_2026-05-01T08:29:28.622056+00:00,19000287,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.076014,0.076014,0.0,0.0,0.0,0.0,0.0,0.0,1.9086154,1.9086154,0.0,0.0,0.26687554,0.26687554,0.0,0.0,1.0,1.0,0.0,0.0
19000288_2026-05-01T08:30:29.442793+00:00,19000288,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.0820689999999999,0.0820689999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.9152759,1.9152759,0.0,0.0,0.2735965899999999,0.2735965899999999,0.0,0.0,1.0,1.0,0.0,0.0
19000289_2026-05-01T08:31:30.188138+00:00,19000289,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.084785,0.084785,0.0,0.0,0.0,0.0,0.0,0.0,1.9182635,1.9182635,0.0,0.0,0.27661135,0.27661135,0.0,0.0,1.0,1.0,0.0,0.0
19000290_2026-05-01T08:32:31.062484+00:00,19000290,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.093665,0.093665,0.0,0.0,0.0,0.0,0.0,0.0,1.9280315,1.9280315,0.0,0.0,0.28646815,0.28646815,0.0,0.0,1.0,1.0,0.0,0.0
19000291_2026-05-01T08:33:31.948597+00:00,19000291,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.094122,0.094122,0.0,0.0,0.0,0.0,0.0,0.0,1.9285342,1.9285342,0.0,0.0,0.2869754200000001,0.2869754200000001,0.0,0.0,1.0,1.0,0.0,0.0
19000292_2026-05-01T08:34:32.701185+00:00,19000292,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.0866489999999999,0.0866489999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.9203139,1.9203139,0.0,0.0,0.27868039,0.27868039,0.0,0.0,1.0,1.0,0.0,0.0
